"run","time","lastAction","duration","fractionTxRate","fractionRxGoodput","txPackets","rxPackets","txBytes","rxBytes","lostPackets","oooPackets","lossRate","fractionLossRate","retransmissionRate","nackSuccessRate","rtt","interarrivalJitter","fractionAvInterarrivalDelay","timeCurrentReceiverReport","timeCurrentTransportFeedback"
2,38.0149,2316,38,2.316,2.31385,5901,5898,5108200,5105305,0,0,0,0,0.00101729,1,14.8595,0.448255,3.33333,38.0079,38.0079
2,39.0149,2432,39,2.316,2.316,6201,6198,5397700,5394805,0,0,0,0,0.000968054,1,14.8541,0.491737,3.34333,39.0079,39.0079
2,40.0149,2554,40,2.554,2.55122,6501,6498,5716900,5713708,0,0,0,0,0.000923361,1,14.8163,0.176611,3.32333,40.0079,40.0079
2,41.0149,2681,41,2.554,2.5536,6801,6798,6036100,6032908,0,0,0,0,0.000882613,1,14.8132,0.193815,3.33333,41.0079,41.0079
2,42.0149,2815,42,2.815,2.81179,7101,7098,6387900,6384382,0,0,0,0,0.000845309,1,14.803,0.363438,3.34333,42.0079,42.0079
2,43.0149,2956,43,2.815,2.8144,7401,7398,6739700,6736182,0,0,0,0,0.00081103,1,14.7785,0.247655,3.32833,43.0079,43.0079
2,44.0149,3104,44,3.104,3.1011,7701,7698,7127700,7123820,0,0,0,0,0.000779423,1,14.7195,0.318593,3.33833,44.0079,44.0079
2,45.0149,3259,45,3.104,3.104,8001,7998,7515700,7511820,0,0,0,0,0.000750188,1,14.7017,0.284356,3.32833,45.0079,45.0079
2,46.0149,3422,46,3.422,3.41842,8401,8397,7943400,7939123,0,0,0,0,0.000714541,1,14.7016,0.346969,2.51003,46.0079,46.0079
2,47.0149,3593,47,3.422,3.4216,8801,8797,8371100,8366823,0,0,0,0,0.000682051,1,14.6749,0.245642,2.49625,47.0079,47.0079
2,48.0149,3773,48,3.773,3.76929,9201,9197,8842700,8837984,0,0,0,0,0.000652387,1,14.6665,0.111686,2.49625,48.0079,48.0079
2,49.0149,3962,49,3.773,3.7728,9601,9597,9314300,9309584,0,0,0,0,0.000625195,1,14.656,0.218959,2.5,49.0079,49.0079
2,50.0149,4160,50,4.16,4.15613,10001,9997,9834300,9829100,0,0,0,0,0.00060018,1,14.5975,0.21381,2.50375,50.0079,50.0079
