"run","time","lastAction","duration","fractionTxRate","fractionRxGoodput","txPackets","rxPackets","txBytes","rxBytes","lostPackets","oooPackets","lossRate","fractionLossRate","retransmissionRate","nackSuccessRate","rtt","interarrivalJitter","fractionAvInterarrivalDelay","timeCurrentReceiverReport","timeCurrentTransportFeedback"
37,31.01,0.865345,31,9.04866,6.37728,27396,26538,34405202,33332702,849,0,0.0310001,0.296667,0.078039,0.531844,33.6801,0.0166007,1.57978,31.0052,31.0052
37,32.01,0.813465,32,9.04866,8.5956,28296,27393,35536202,34407152,849,0,0.0300616,0,0.0776841,0.49708,33.6336,0.0589052,1.11111,32.0052,32.0052
37,33.01,0.917686,33,9.04866,9.31944,29196,28320,36667202,35572082,849,0,0.0291062,0,0.0767302,0.502312,33.3329,0.274446,1.11597,33.0052,33.0052
37,34.01,0.939128,34,9.04866,8.59976,30096,29176,37798202,36647052,873,0,0.0290525,0.0583058,0.0812997,0.507597,37.3659,0.639872,1.173,34.0052,34.0052
37,35.01,0.918483,35,9.04866,9.13848,30996,30103,38929202,37811982,884,0,0.0285281,0,0.0796931,0.512388,35.9416,0.00343945,1.08944,35.0052,35.0052
37,36.01,0.939164,36,9.04866,9.048,31896,31003,40060202,38942982,884,0,0.0277229,0,0.0773796,0.512388,33.2249,0.097312,1.11111,36.0052,36.0052
37,37.01,0.843747,37,9.04866,9.048,32796,31903,41191202,40073982,884,0,0.0269619,0,0.0774849,0.518892,33.7681,0.0399631,1.11111,37.0052,37.0052
37,38.01,0.932099,38,9.04866,9.048,33696,32803,42322202,41204982,884,0,0.0262416,0,0.0775844,0.526153,32.1666,0.0136259,1.11111,38.0052,38.0052
37,39.01,0.929863,39,9.04866,9.048,34596,33703,43453202,42335982,884,0,0.0255587,0,0.0765807,0.529653,31.3802,0.0528575,1.11278,39.0052,39.0052
37,40.01,0.930943,40,9.04866,9.048,35496,34603,44584202,43466982,884,0,0.0249105,0,0.0758894,0.532982,32.2551,0.116292,1.10944,40.0052,40.0052
37,41.01,0.92671,41,9.04866,9.048,36396,35503,45715202,44597982,884,0,0.0242944,0,0.0749796,0.535291,31.5761,0.0630695,1.11111,41.0052,41.0052
37,42.01,0.930444,42,9.04866,9.0376,37296,36402,46846202,45727682,885,0,0.0237348,0.00111111,0.0765343,0.544247,32.6367,0.0613814,1.11402,42.0052,42.0052
37,43.01,0.924074,43,9.04866,8.6164,38196,37259,47977202,46804732,885,0,0.0232016,0.0381594,0.0785045,0.550122,32.4407,0.830981,1.16168,43.0052,43.0052
37,44.01,0.926229,44,9.04866,9.13848,39096,38201,49108202,47988382,886,0,0.0226674,0,0.0776681,0.556243,30.7865,0.116755,1.06628,44.0052,44.0052
37,45.01,0.928071,45,9.04866,9.048,39996,39101,50239202,49119382,886,0,0.0221572,0,0.0758804,0.556243,28.7336,0.0395349,1.11111,45.0052,45.0052
37,46.01,0.877636,46,9.04866,9.048,40896,40001,51370202,50250382,886,0,0.0216695,0,0.0748481,0.558478,28.397,0.100723,1.10944,46.0052,46.0052
37,47.01,0.918815,47,9.04866,9.048,41796,40901,52501202,51381382,886,0,0.0212028,0,0.0732011,0.558478,26.6309,0.0351298,1.11111,47.0052,47.0052
37,48.01,0.877368,48,9.04866,7.61488,42696,41659,53632202,52333242,974,0,0.0228462,0.122685,0.0773422,0.550299,31.0384,0.64781,1.26857,48.0052,48.0052
37,49.01,0.881624,49,9.04866,9.39952,43596,42612,54763202,53530802,975,0,0.0223691,0.00106838,0.0791796,0.55787,35.7083,0.0962903,1.09121,49.0052,49.0052
37,50.01,0.932148,50,9.04866,8.2472,44496,43432,55894202,54561702,980,0,0.0220661,0.0607102,0.0801253,0.560206,37.5713,0.364335,1.22197,50.0052,50.0052
37,51.01,0.909974,51,9.04866,9.31944,45396,44407,57025202,55786302,980,0,0.0215921,0,0.0809107,0.568873,36.7299,0.124757,1.02203,51.0052,51.0052
37,52.01,0.941093,52,9.04866,8.50512,46296,45253,58156202,56849442,980,0,0.021197,0,0.0797958,0.570098,35.1964,0.144102,1.11466,52.0052,52.0052
37,53.01,0.932235,53,9.04866,9.5004,47196,46198,59287202,58036992,980,0,0.0207724,0.00943396,0.0803282,0.574903,36.9807,0.876475,1.11859,53.0052,53.0052
37,54.01,0.936543,54,9.04866,8.5124,48096,47054,60418202,59112352,1033,0,0.0214819,0.0588889,0.0834786,0.574353,40.4783,0.0954633,1.1699,54.0052,54.0052
37,55.01,0.904969,55,9.04866,9.048,48996,47954,61549202,60243352,1033,0,0.0210872,0,0.0837886,0.576553,39.8001,0.0315876,1.10944,55.0052,55.0052
37,56.01,0.935555,56,9.04866,8.83584,49896,48833,62680202,61347832,1033,0,0.0207155,0.0233333,0.0841644,0.578629,38.8084,0.757711,1.14512,56.0052,56.0052
37,57.01,0.939476,57,9.04866,8.31688,50796,49666,63811202,62395242,1048,0,0.0206649,0.0505166,0.0858535,0.581798,39.581,0.778982,1.18724,57.0052,57.0052
37,58.01,0.922529,58,9.04866,8.5228,51696,50550,64942202,63505442,1056,0,0.0204627,0,0.0867458,0.588354,40.6488,0.063679,1.03447,58.0052,58.0052
37,59.01,0.913283,59,9.04866,8.08808,52596,51355,66073202,64516452,1124,0,0.0214181,0.156184,0.0901957,0.579725,43.8842,1.58041,1.35839,59.0052,59.0052
37,60.01,0.913615,60,9.04866,9.30904,53496,52349,67204202,65765362,1138,0,0.0212762,0.00107875,0.0919215,0.588192,42.7227,0.125169,1.00252,60.0052,60.0052
37,61.01,0.93564,61,9.04866,6.6508,54396,53011,68335202,66596712,1257,0,0.0231628,0.223916,0.0948671,0.57057,47.1306,1.21344,1.51661,61.0052,61.0052
37,62.01,0.873818,62,9.04866,5.79904,55296,53620,69466202,67361112,1457,0,0.0264539,0.373102,0.0993659,0.541794,51.8676,2.17987,1.63669,62.0052,62.0052
37,63.01,0.774087,63,9.04866,7.08864,56196,54389,70597202,68327662,1674,0,0.0298593,0.197952,0.102797,0.534206,55.6672,1.23331,1.28675,63.0052,63.0052
37,64.01,0.927838,64,9.04866,7.3008,57096,55139,71728202,69269902,1854,0,0.0325303,0.19779,0.107637,0.526106,59.9707,0.938634,1.34032,64.0052,64.0052
37,65.01,0.939186,65,9.04866,7.0824,57996,55863,72859202,70178732,2010,0,0.0347312,0.187788,0.113456,0.521303,63.3602,1.175,1.36878,65.0052,65.0052
37,66.01,0.949203,66,9.04866,6.3076,58896,56510,73990202,70993312,2227,0,0.0379148,0.336864,0.116811,0.515421,67.5517,1.924,1.55874,66.0052,66.0052
37,67.01,0.924501,67,9.04866,9.33712,59796,57504,75121202,72242222,2283,0,0.0381856,0,0.116427,0.51859,62.9601,0.00216995,1.01106,67.0052,67.0052
37,68.01,0.947012,68,9.04866,9.048,60696,58404,76252202,73373222,2283,0,0.0376193,0,0.114633,0.51859,56.8998,0.0331527,1.11111,68.0052,68.0052
37,69.01,0.725666,69,9.04866,9.048,61596,59304,77383202,74504222,2283,0,0.0370695,0,0.112893,0.51859,51.5746,0.107394,1.11278,69.0052,69.0052
37,70.01,0.699747,70,9.04866,9.048,62496,60204,78514202,75635222,2283,0,0.0365356,0,0.111205,0.51859,46.9238,0.083725,1.10944,70.0052,70.0052
37,71.01,0.694666,71,9.04866,9.048,63396,61104,79645202,76766222,2283,0,0.0360168,0,0.109567,0.51859,42.8725,0.0905068,1.11111,71.0052,71.0052
37,72.01,0.711924,72,9.04866,9.048,64296,62004,80776202,77897222,2283,0,0.0355126,0,0.107977,0.51859,39.2594,0.0257514,1.11111,72.0052,72.0052
37,73.01,0.729169,73,9.04866,9.048,65196,62904,81907202,79028222,2283,0,0.0350223,0,0.106432,0.51859,36.1918,0.054719,1.11111,73.0052,73.0052
37,74.01,0.799415,74,9.04866,9.048,66096,63804,83038202,80159222,2283,0,0.0345454,0,0.104931,0.51859,33.4438,0.00355538,1.11111,74.0052,74.0052
37,75.01,0.83171,75,9.04866,9.048,66996,64704,84169202,81290222,2283,0,0.0340812,0,0.103471,0.51859,31.0581,0.0202733,1.11111,75.0052,75.0052
37,76.01,0.859789,76,9.04866,9.048,67896,65604,85300202,82421222,2283,0,0.0336294,0,0.102052,0.51859,28.9487,0.0338323,1.11278,76.0052,76.0052
37,77.01,0.877121,77,9.04866,9.048,68796,66504,86431202,83552222,2283,0,0.0331894,0,0.100671,0.51859,27.1924,0.131675,1.11278,77.0052,77.0052
37,78.01,0.880416,78,9.04866,9.048,69696,67404,87562202,84683222,2283,0,0.0327608,0,0.0993264,0.51859,25.6181,0.0592965,1.10778,78.0052,78.0052
37,79.01,0.873582,79,9.04866,9.048,70596,68304,88693202,85814222,2283,0,0.0323431,0,0.0980177,0.51859,24.1731,0.0488921,1.11278,79.0052,79.0052
37,80.01,0.86865,80,9.04866,9.048,71496,69204,89824202,86945222,2283,0,0.0319359,0,0.096743,0.51859,22.9275,0.0250578,1.10944,80.0052,80.0052
37,81.01,0.860893,81,9.04866,9.048,72396,70104,90955202,88076222,2283,0,0.0315388,0,0.095501,0.51859,21.8682,0.111983,1.11111,81.0052,81.0052
37,82.01,0.853619,82,9.04866,9.048,73296,71004,92086202,89207222,2283,0,0.0311515,0,0.0942905,0.51859,20.9144,0.10978,1.11111,82.0052,82.0052
37,83.01,0.84375,83,9.04866,9.048,74196,71904,93217202,90338222,2283,0,0.0307736,0,0.0931103,0.51859,20.0837,0.0292519,1.11111,83.0052,83.0052
37,84.01,0.833929,84,9.04866,9.048,75096,72804,94348202,91469222,2283,0,0.0304047,0,0.0919592,0.51859,19.4405,0.111721,1.11278,84.0052,84.0052
